"","Reductions","values"
"1",0,1
"2",1,0.995805343491396
"3",2,0.991619921085026
"4",3,0.987405720124912
"5",4,0.983265208740277
"6",5,0.979267280564385
"7",6,0.974511650787506
"8",7,0.970514088073821
"9",8,0.966387761488497
"10",9,0.962026692599386
"11",10,0.95820377823684
"12",11,0.953963066222844
"13",12,0.949478342469115
"14",13,0.945193836479783
"15",14,0.940615153028149
"16",15,0.935702390880695
"17",16,0.930190786673344
"18",17,0.92540745153312
"19",18,0.919180733428663
"20",19,0.913698155142799
"21",20,0.907406782185275
"22",21,0.901120511552218
"23",22,0.894289667874639
"24",23,0.886616100644116
"25",24,0.879324908598506
"26",25,0.871963027096347
"27",26,0.866855007550041
"28",27,0.862357273715222
"29",28,0.856843761886264
"30",29,0.853006497816006
"31",30,0.85003016919647
"32",31,0.847390475094461
"33",32,0.845666464485297
"34",33,0.844112821066913
"35",34,0.842328407740676
"36",35,0.841136140915626
"37",36,0.839591567764379
"38",37,0.837437787533381
"39",38,0.834437894864294
"40",39,0.830518478685593
"41",40,0.825415749062882
"42",41,0.817496108273971
"43",42,0.808956688283571
"44",43,0.79607653793682
"45",44,0.784359920843537
"46",45,0.772341258129548
"47",46,0.758676341795887
"48",47,0.743642042741034
"49",48,0.727934567262711
"50",49,0.710128837605005
"51",50,0.695879751829788
"52",51,0.681268448612624
"53",52,0.666337453365508
"54",53,0.651841028518487
"55",54,0.636473321188879
"56",55,0.620688423331687
"57",56,0.606112878011761
"58",57,0.59311671540172
"59",58,0.577921061046844
"60",59,0.562889170944516
"61",60,0.552887055462456
"62",61,0.542998094767886
"63",62,0.532809739368303
"64",63,0.525793954663341
"65",64,0.521612331258972
"66",65,0.519826624583517
"67",66,0.519423483457821
"68",67,0.519423483457821
"69",68,0.519423483457821
"70",69,0.519176307149561
"71",70,0.518128365096954
"72",71,0.514348308257542
"73",72,0.50915568793229
"74",73,0.501373625497155
"75",74,0.492528017723808
"76",75,0.483344407947576
"77",76,0.469190276264021
"78",77,0.454791512160812
"79",78,0.440686981315219
"80",79,0.426907563744893
"81",80,0.412401068130657
"82",81,0.398703090965967
"83",82,0.38478441259797
"84",83,0.373384721939066
"85",84,0.359758749974937
"86",85,0.344925304341577
"87",86,0.329634523232106
"88",87,0.311422041682723
"89",88,0.290154290961587
"90",89,0.270480741357156
"91",90,0.253156867085565
"92",91,0.234225979890796
"93",92,0.214569847940204
"94",93,0.193262165010981
"95",94,0.175026472248403
"96",95,0.15312700108556
"97",96,0.125071558845505
"98",97,0.0971069537126322
"99",98,0.0694213374561646
"100",99,0.036930911434423
"101",100,0
