"","Reductions","values"
"1",0,1
"2",1,0.998311563556151
"3",2,0.996623127112301
"4",3,0.994934690668452
"5",4,0.993246254224602
"6",5,0.991508477430945
"7",6,0.989770700637288
"8",7,0.987986611608497
"9",8,0.986105829757379
"10",9,0.984144941496847
"11",10,0.982050992086456
"12",11,0.979840546186441
"13",12,0.977139457778945
"14",13,0.974251068220498
"15",14,0.971074067845427
"16",15,0.967592767496632
"17",16,0.963640732653544
"18",17,0.957672193214086
"19",18,0.951850158163705
"20",19,0.946735284320779
"21",20,0.94232946108
"22",21,0.93893546360912
"23",22,0.935491233796907
"24",23,0.931286363191701
"25",24,0.926748078599198
"26",25,0.921684063550401
"27",26,0.915533199658576
"28",27,0.909045911989458
"29",28,0.902209990296126
"30",29,0.894033585591059
"31",30,0.884480985873459
"32",31,0.87381992391372
"33",32,0.862890424321783
"34",33,0.851958017162964
"35",34,0.840980727299855
"36",35,0.829326282732589
"37",36,0.818417955158636
"38",37,0.807068992876126
"39",38,0.796120705052701
"40",39,0.784238896371148
"41",40,0.772329703252637
"42",41,0.759724942209642
"43",42,0.747063834861229
"44",43,0.733706296459118
"45",44,0.718532373957484
"46",45,0.702830327882308
"47",46,0.689081853687101
"48",47,0.675824141807032
"49",48,0.661118310820288
"50",49,0.646870210751108
"51",50,0.631393871430283
"52",51,0.61544692720528
"53",52,0.599494674608233
"54",53,0.584637243787212
"55",54,0.568990362174431
"56",55,0.554276417895985
"57",56,0.539283705885546
"58",57,0.524138743107693
"59",58,0.509479471502369
"60",59,0.493938785762212
"61",60,0.478422342760018
"62",61,0.461405613603247
"63",62,0.444621711070946
"64",63,0.427491227240734
"65",64,0.410989936767772
"66",65,0.395695586941294
"67",66,0.379988567717646
"68",67,0.364131983069271
"69",68,0.348725839937643
"70",69,0.33416010248318
"71",70,0.318625468305153
"72",71,0.303452125553097
"73",72,0.28970429906291
"74",73,0.27648028895934
"75",74,0.263811561372607
"76",75,0.251101825551571
"77",76,0.239907081955521
"78",77,0.230256761230712
"79",78,0.221141803322434
"80",79,0.212459778204718
"81",80,0.205374805980285
"82",81,0.198100016186529
"83",82,0.190904531490252
"84",83,0.182666266587205
"85",84,0.17454584381425
"86",85,0.16630469690521
"87",86,0.157865135881798
"88",87,0.148317632371541
"89",88,0.13829729946442
"90",89,0.127713527188686
"91",90,0.116583002612628
"92",91,0.105549007377087
"93",92,0.0936523910968758
"94",93,0.0819085747892258
"95",94,0.0696735998410425
"96",95,0.0574101797652193
"97",96,0.0448772353058572
"98",97,0.0333708796953442
"99",98,0.022513227502233
"100",99,0.0114246409898469
"101",100,0
