"","Reductions","values"
"1",0,1
"2",1,0.998248630300027
"3",2,0.996507602376358
"4",3,0.994797922619661
"5",4,0.992996033904475
"6",5,0.991065588621616
"7",6,0.989574117858667
"8",7,0.987512745542584
"9",8,0.98504200168114
"10",9,0.981632476676311
"11",10,0.978532201209447
"12",11,0.975437377094534
"13",12,0.971165774587648
"14",13,0.965373652788152
"15",14,0.959405487945836
"16",15,0.95446504197689
"17",16,0.949319148388901
"18",17,0.943604961301278
"19",18,0.937339938548094
"20",19,0.930636034689078
"21",20,0.923081692210606
"22",21,0.915365550431733
"23",22,0.906731848666107
"24",23,0.898002280496205
"25",24,0.889724583694881
"26",25,0.881648616609696
"27",26,0.874402367402506
"28",27,0.86720319502572
"29",28,0.86014577408674
"30",29,0.852654137803066
"31",30,0.844125680365017
"32",31,0.83528042748373
"33",32,0.826111500972276
"34",33,0.81628654441037
"35",34,0.805912239671119
"36",35,0.796143378972683
"37",36,0.78457092320248
"38",37,0.77392882158671
"39",38,0.76347872886939
"40",39,0.751520129980229
"41",40,0.740864879274739
"42",41,0.730491274065494
"43",42,0.719754477159612
"44",43,0.708989930183701
"45",44,0.695895515246313
"46",45,0.684457827783387
"47",46,0.672223597861295
"48",47,0.660040996968269
"49",48,0.647380275180691
"50",49,0.635396148207527
"51",50,0.624723461961133
"52",51,0.61202991854729
"53",52,0.59995738337069
"54",53,0.588323203635938
"55",54,0.575774181713832
"56",55,0.561417235293924
"57",56,0.547997510943285
"58",57,0.533584296988556
"59",58,0.518971059436812
"60",59,0.505601657716246
"61",60,0.493348700062585
"62",61,0.479680683844152
"63",62,0.466185225326806
"64",63,0.453643945847144
"65",64,0.441198369743938
"66",65,0.428615758043873
"67",66,0.41435070996144
"68",67,0.401220406206262
"69",68,0.38682045161648
"70",69,0.371710326591741
"71",70,0.357941643643528
"72",71,0.343987122892031
"73",72,0.329859226484095
"74",73,0.315922274050144
"75",74,0.302076356691443
"76",75,0.286459817122833
"77",76,0.272657311310843
"78",77,0.258459960812415
"79",78,0.244523612658534
"80",79,0.231355423346502
"81",80,0.219073743190734
"82",81,0.206885608159528
"83",82,0.196192723162654
"84",83,0.184239959073208
"85",84,0.174246374535257
"86",85,0.163496047600952
"87",86,0.153365642123933
"88",87,0.142117190116357
"89",88,0.131046232799832
"90",89,0.121080268313545
"91",90,0.111128459124482
"92",91,0.101766895876912
"93",92,0.0917846566612334
"94",93,0.0811907134356166
"95",94,0.0715290727843315
"96",95,0.0603366222373453
"97",96,0.0485241725657637
"98",97,0.037214337990225
"99",98,0.0247751422862633
"100",99,0.0126277437669982
"101",100,0
