"","Reductions","values"
"1",0,1
"2",1,0.986130090168247
"3",2,0.975082342537099
"4",3,0.960410363873228
"5",4,0.944449596343227
"6",5,0.928753757156349
"7",6,0.913559823352137
"8",7,0.900482462934709
"9",8,0.886867447402956
"10",9,0.874448693119342
"11",10,0.860906353812435
"12",11,0.84777983825192
"13",12,0.834208246628969
"14",13,0.821518978062956
"15",14,0.807975894415266
"16",15,0.79563794505107
"17",16,0.780836592692556
"18",17,0.768462079761939
"19",18,0.755933469866594
"20",19,0.741959465784986
"21",20,0.72755071125689
"22",21,0.71578212170955
"23",22,0.703065086831582
"24",23,0.690804436716315
"25",24,0.6762923940975
"26",25,0.66169845743794
"27",26,0.649165535756218
"28",27,0.637205674080661
"29",28,0.624460431571731
"30",29,0.613483380833736
"31",30,0.602264714440733
"32",31,0.59316002990228
"33",32,0.582482144681165
"34",33,0.571422092720087
"35",34,0.560430404905863
"36",35,0.549042179798346
"37",36,0.538014541995605
"38",37,0.525434291694046
"39",38,0.514077188146143
"40",39,0.502708720739056
"41",40,0.491516898965708
"42",41,0.48180696252457
"43",42,0.471998837371053
"44",43,0.460791202012025
"45",44,0.450241803632317
"46",45,0.44107181946169
"47",46,0.430329534163247
"48",47,0.421270333071985
"49",48,0.411928497944412
"50",49,0.402539965938404
"51",50,0.39206278414988
"52",51,0.381715885384686
"53",52,0.371499527727601
"54",53,0.362344467690031
"55",54,0.351591488644347
"56",55,0.343537305912844
"57",56,0.33501930902029
"58",57,0.325967417914165
"59",58,0.315764892046797
"60",59,0.307331697680201
"61",60,0.2979686190853
"62",61,0.288709776196933
"63",62,0.280382140473188
"64",63,0.27162533647568
"65",64,0.262549868378526
"66",65,0.256436279323703
"67",66,0.248037535389436
"68",67,0.239042223963369
"69",68,0.229407801317192
"70",69,0.219074222267963
"71",70,0.210933762999485
"72",71,0.202907942803327
"73",72,0.195232113199859
"74",73,0.18715072825285
"75",74,0.179187727533747
"76",75,0.172088759959364
"77",76,0.164623567617271
"78",77,0.15729094399503
"79",78,0.148362240030638
"80",79,0.140749467148991
"81",80,0.13350369843659
"82",81,0.126642595276536
"83",82,0.12049598647459
"84",83,0.113694914914004
"85",84,0.107454919818438
"86",85,0.102103765581378
"87",86,0.0958414318555248
"88",87,0.0886717370860907
"89",88,0.0808693295466701
"90",89,0.074548578512387
"91",90,0.0670970727507782
"92",91,0.0594663471958082
"93",92,0.0532598010523723
"94",93,0.0459256227776779
"95",94,0.0388191267426622
"96",95,0.0319209017541214
"97",96,0.0253906410105445
"98",97,0.0194753950396009
"99",98,0.0125800914178668
"100",99,0.00576119406409377
"101",100,0
