"","totalEntropies$V4","totalEntropies$V4.1","totalEntropies$V4.2","totalEntropies$V4.3","totalEntropies$V4.4","totalEntropies$V4.5","totalEntropies$V4.6","totalEntropies$V4.7","totalEntropies$V4.8","totalEntropies$V4.9","totalEntropies$V4.10","totalEntropies$V4.11","totalEntropies$V4.12","totalEntropies$V4.13","totalEntropies$V4.14","totalEntropies$V4.15","totalEntropies$V4.16","totalEntropies$V4.17","totalEntropies$V4.18","totalEntropies$V4.19","totalEntropies$V4.20","totalEntropies$V4.21","totalEntropies$V4.22","totalEntropies$V4.23","totalEntropies$V4.24","totalEntropies$V4.25","totalEntropies$V4.26","totalEntropies$V4.27","totalEntropies$V4.28","totalEntropies$V4.29","totalEntropies$V4.30","totalEntropies$V4.31","totalEntropies$V4.32","totalEntropies$V4.33","totalEntropies$V4.34","totalEntropies$V4.35","totalEntropies$V4.36","totalEntropies$V4.37","totalEntropies$V4.38","totalEntropies$V4.39","totalEntropies$V4.40","totalEntropies$V4.41","totalEntropies$V4.42","totalEntropies$V4.43","totalEntropies$V4.44","totalEntropies$V4.45","totalEntropies$V4.46","totalEntropies$V4.47","totalEntropies$V4.48","totalEntropies$V4.49"
"1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2",0.998144900571297,0.977830557554597,0.994389768502527,0.992514036125877,0.974106719141233,0.992172591947824,0.997892122914252,0.980207527747355,0.985521439242513,0.972824506361239,0.986727176472905,0.98561183313408,0.974820101034242,0.983220050581168,0.970356218484628,0.978692133251223,0.998785763672506,1,0.980372428418754,0.972101379465288,0.972479390187593,0.997564650963309,1,0.976372891953122,0.995656114145783,0.998703571459157,1,0.994448047574265,0.998132643593167,0.998104825103904,0.994688218403949,0.982885185200709,0.982134543140646,0.998086190693242,0.975942644084151,0.998091139788329,0.976218480994979,0.980239968645647,0.982605239922848,0.973180744371134,0.978238616586132,0.969738426408227,0.997865445309171,1,0.980403414329015,0.978655823491349,0.991649556674646,0.970120537358423,0.981351771565331,0.986655171840621
"3",0.996135675710202,0.969746788861893,0.979444103139864,0.990748367441405,0.962605193168387,0.98601183732058,0.988128337027026,0.956743313091956,0.977067964038789,0.963768977683801,0.96416332400081,0.983623174221474,0.960150033361881,0.966004160515696,0.950151257656099,0.957692817950744,0.979131864620968,0.995019673466117,0.963587982955399,0.972101379465288,0.943959567179548,0.9817170652734,0.986870660223051,0.968141301910339,0.984010986871943,0.986832224895382,0.982000336401886,0.992793792192708,0.996133714373885,0.969630067953104,0.974212339939702,0.979463940566962,0.976313027064319,0.979242793015511,0.950753483489807,0.982880870515347,0.962894754014407,0.980239968645647,0.963322910657277,0.971248740357704,0.976619150717804,0.965069787148806,0.983493262955496,0.987658536622785,0.976762269719933,0.974342621165238,0.989718109612333,0.967880996947203,0.974624371941418,0.983259248783625
"4",0.994379851958462,0.947510312516252,0.96446277899633,0.970084770095863,0.962605193168387,0.98601183732058,0.964129305338852,0.932037473970374,0.957830796274179,0.963768977683801,0.95587128112856,0.98152207494599,0.953376842763253,0.964520843014965,0.941124307918624,0.939897297839272,0.955377780837455,0.98282831385194,0.943088584678293,0.970415088369768,0.934454002843576,0.957440539127448,0.961732118626249,0.954218939194554,0.981880226852909,0.957677582864857,0.963602727929044,0.975829174628599,0.973528559662189,0.952022065427821,0.95115005401174,0.965281231805335,0.968606996433162,0.960843504018111,0.936852216063583,0.977462230121275,0.929110866489567,0.967019633806282,0.943159588051243,0.940027287707958,0.962655537140441,0.963176004697727,0.963492195034004,0.969875130365035,0.9686590890599,0.96771040689137,0.985855215487708,0.93783127504773,0.960986722536288,0.957533359064473
"5",0.984076332054429,0.932973046651871,0.940389364694638,0.941114378910372,0.950454154518567,0.970532825934129,0.932671230190403,0.909306379213923,0.934589405752647,0.942591848201313,0.937458951378023,0.980189653619747,0.943916947355332,0.940306143674912,0.915743441917422,0.928331846791358,0.935264753560526,0.968406247691351,0.928882834027481,0.968839791730631,0.924812019252238,0.923864381601737,0.930231251936731,0.945792136096121,0.97038145093129,0.957677582864857,0.961402463672576,0.954116664977578,0.952128365536975,0.928965067041827,0.930129456858357,0.954523742659752,0.942431821282563,0.954839016661299,0.908141745156804,0.964852131697054,0.929110866489567,0.951103959033186,0.932085552097056,0.937959155850492,0.95600949736181,0.931216063402773,0.948354252669706,0.96826303215061,0.960153850840644,0.952872311866554,0.963300964042587,0.919733278827666,0.935760843862176,0.946227312569706
"6",0.960061254163041,0.912986668631637,0.916825021300066,0.918441091482693,0.943690884304727,0.958418668801975,0.925366917943401,0.898957278423211,0.915111883232051,0.940717506318747,0.931468865763034,0.978088554344262,0.909720430725698,0.924600257267915,0.905124124842352,0.928331846791358,0.911172066651688,0.965781916880186,0.914677083376669,0.94967054614782,0.896380305309048,0.892238931911654,0.928013460331601,0.933663144287112,0.968250690912256,0.927710153328925,0.946069060196318,0.925639642089508,0.9374103608716,0.922397820167064,0.906217441793726,0.950306638154404,0.92654243245855,0.926338569887709,0.897568564017155,0.941518969118415,0.907828787892567,0.949593610899038,0.907520269699377,0.922641349630196,0.927211903479193,0.905206995259336,0.947138591839891,0.96134261828331,0.958840942471685,0.932450296716895,0.937561130557284,0.904369719419687,0.915273286192546,0.925229303248855
"7",0.933269410327338,0.89291916952687,0.889437735961379,0.888072474486275,0.91556359672178,0.956988937834272,0.907221338674964,0.886822946988041,0.915111883232051,0.928749536636012,0.917070620565292,0.957161559073186,0.883158264933267,0.918262948317042,0.902863670643428,0.919280899861577,0.909359800631083,0.953590557266009,0.889589948935665,0.933409062911622,0.895140089970266,0.869106291313181,0.925695045010267,0.911183395030778,0.945131626761383,0.905011453997747,0.938153014653915,0.91099703986494,0.908888694671608,0.898391923010988,0.891953701661439,0.938923001363314,0.913758194193113,0.918601308673059,0.879017769580859,0.930958000935149,0.900877259204523,0.925624424789412,0.907520269699377,0.893062034031189,0.89969843322092,0.888259617032639,0.922956510101463,0.945876982799144,0.946165527227006,0.932450296716895,0.937561130557284,0.898073748452784,0.891613544093895,0.909436475461148
"8",0.933269410327338,0.89139625519387,0.867994399000862,0.880754977814836,0.903238950778788,0.937422866832287,0.884716952738971,0.886822946988041,0.901015340931173,0.917692636449134,0.906069875555303,0.957161559073186,0.881587534947588,0.89617354008232,0.893422980395063,0.904376281777357,0.890231848931457,0.943684607962457,0.866868160239395,0.904956049548078,0.895140089970266,0.867172476530791,0.905660467918077,0.884971868238166,0.927868178148626,0.874368154321521,0.923043129689599,0.885836139525023,0.877992764449563,0.881185459362967,0.890371007391547,0.917936751538681,0.90742559162697,0.912596821316247,0.863243383930287,0.929474836674992,0.883633942045246,0.920793339083536,0.907520269699377,0.869170362524247,0.885673336524025,0.86723873119463,0.919344564975269,0.939367392686673,0.913779317241942,0.922131651721883,0.923001482568202,0.892839292895853,0.885596468072842,0.900888699300878
"9",0.907701820171664,0.871541127249133,0.850992734500196,0.87237479592455,0.882861179349148,0.920103183660844,0.876065219193043,0.868709864551441,0.897519978615735,0.906223054747555,0.897387845915351,0.933270684944899,0.86011318307173,0.887129100589858,0.883201688861052,0.892075038058286,0.881768548521546,0.932531075230401,0.855541849694759,0.891021639589545,0.878680099007024,0.84510869030979,0.903442676312947,0.865513314710221,0.901268654821118,0.874368154321521,0.896484518734198,0.865477282588473,0.852010997502052,0.862264468527211,0.875116246020983,0.892949369793243,0.884690881077275,0.906286573510185,0.861208953024136,0.916749512036901,0.859451995054637,0.913797834629102,0.906258627446463,0.869170362524247,0.884053870655697,0.86534494874355,0.897781547952712,0.934736338892432,0.888645834188819,0.901316080037031,0.908856698055909,0.891280097404516,0.872035430523812,0.900888699300878
"10",0.893342480862764,0.860184628170509,0.849209194964831,0.848819559577371,0.881170361795688,0.900449680452095,0.868760906946042,0.868709864551441,0.889760025118007,0.883404185255939,0.895386850336514,0.916639641063769,0.846936866360876,0.883819582444897,0.88041540123567,0.868275308115249,0.880554312194052,0.920339715616224,0.828790683794966,0.883194377104273,0.857123182711282,0.83240828003938,0.877372116420019,0.843571426960639,0.893509059606465,0.852480678096769,0.887644706618464,0.861750646444045,0.841745984639686,0.839052488842888,0.856461016780259,0.871732439329103,0.870757413134389,0.888301203730526,0.843735896832636,0.900872571316202,0.854973195275043,0.911633415880544,0.906258627446463,0.867102230666782,0.868742482311555,0.857322964726817,0.876087808171109,0.932526321287133,0.869971959013052,0.899266543828228,0.887765944877718,0.875734038573921,0.866114956120173,0.882251430324641
