"","Reductions","values"
"1",0,1
"2",1,0.999791875006073
"3",2,0.999538645156292
"4",3,0.999137890123854
"5",4,0.997578741611759
"6",5,0.996356594256598
"7",6,0.994402650752752
"8",7,0.992224908858631
"9",8,0.989613236954078
"10",9,0.985457595272748
"11",10,0.980759487301302
"12",11,0.976480989208058
"13",12,0.972564193268269
"14",13,0.967641974705563
"15",14,0.962214223633122
"16",15,0.956275828763148
"17",16,0.950450050996602
"18",17,0.944142143902714
"19",18,0.93754176363994
"20",19,0.930739740234274
"21",20,0.923717466757055
"22",21,0.91730657887089
"23",22,0.909461728089232
"24",23,0.901823419675442
"25",24,0.894705641275608
"26",25,0.886078275902469
"27",26,0.877480390154939
"28",27,0.868412153720257
"29",28,0.858911157246151
"30",29,0.849245785164651
"31",30,0.840065577788843
"32",31,0.829341724524546
"33",32,0.817375548661519
"34",33,0.806340685539284
"35",34,0.793629332032955
"36",35,0.781125225212802
"37",36,0.768008630666907
"38",37,0.75583709914975
"39",38,0.743389882501537
"40",39,0.72999109216457
"41",40,0.715848615105227
"42",41,0.702653172652343
"43",42,0.687700126525159
"44",43,0.674564872889995
"45",44,0.660285512013859
"46",45,0.646745662550694
"47",46,0.632952644300211
"48",47,0.618893256341686
"49",48,0.604746781910054
"50",49,0.591492525517692
"51",50,0.578507722702072
"52",51,0.564910160055685
"53",52,0.552519591126669
"54",53,0.540170519722698
"55",54,0.528993020011715
"56",55,0.51639550264543
"57",56,0.502711679973587
"58",57,0.48983128899553
"59",58,0.478541358305305
"60",59,0.466621217903502
"61",60,0.453986030620712
"62",61,0.441314651883985
"63",62,0.428889681606439
"64",63,0.416358425509564
"65",64,0.403957799300551
"66",65,0.391155836523322
"67",66,0.378501763283898
"68",67,0.366477708197481
"69",68,0.354333714124421
"70",69,0.341272653612003
"71",70,0.329527277901685
"72",71,0.31820790120172
"73",72,0.306701900859733
"74",73,0.294300232565449
"75",74,0.281627842400741
"76",75,0.269859663879763
"77",76,0.258125985457577
"78",77,0.245622880530931
"79",78,0.233734729529249
"80",79,0.221898485502665
"81",80,0.210047389264052
"82",81,0.198567077499341
"83",82,0.187405291521155
"84",83,0.175972425190496
"85",84,0.164530868419499
"86",85,0.154072146452735
"87",86,0.144480535052931
"88",87,0.135193339409294
"89",88,0.125101303810507
"90",89,0.115246015243039
"91",90,0.105709359668028
"92",91,0.0956023526430501
"93",92,0.08519118529331
"94",93,0.0743804839729689
"95",94,0.063321067128334
"96",95,0.0525300755704066
"97",96,0.0414055120342912
"98",97,0.0309298923627442
"99",98,0.0201057131766989
"100",99,0.00982429174928665
"101",100,0
