"","Reductions","values"
"1",0,1
"2",1,0.987068443881887
"3",2,0.97579333928296
"4",3,0.965957631915772
"5",4,0.955659210293269
"6",5,0.945600287754916
"7",6,0.930746973441731
"8",7,0.923313381232801
"9",8,0.911811224772856
"10",9,0.900318164212528
"11",10,0.890975762916619
"12",11,0.881256156015086
"13",12,0.871273795593416
"14",13,0.863246166278611
"15",14,0.85181656091794
"16",15,0.842805094733291
"17",16,0.83112152267284
"18",17,0.819317986226914
"19",18,0.811437229777794
"20",19,0.801372644970311
"21",20,0.790695712428076
"22",21,0.779934835003176
"23",22,0.768858242797482
"24",23,0.761547480187803
"25",24,0.749706783279279
"26",25,0.738467004789362
"27",26,0.726462064741526
"28",27,0.717801385729892
"29",28,0.706108067769672
"30",29,0.696944731396804
"31",30,0.688596769381761
"32",31,0.679704325539888
"33",32,0.668317876831685
"34",33,0.657958186793257
"35",34,0.649819913092635
"36",35,0.639292217220089
"37",36,0.630591196892775
"38",37,0.620105120675421
"39",38,0.609607847626308
"40",39,0.60057439975876
"41",40,0.591746803686044
"42",41,0.580869763152566
"43",42,0.571191821732041
"44",43,0.5582536509223
"45",44,0.547084356413051
"46",45,0.537737927058925
"47",46,0.528445124038526
"48",47,0.520128596692279
"49",48,0.509701481904993
"50",49,0.501187078881585
"51",50,0.490709845816198
"52",51,0.482674295643071
"53",52,0.473217037998503
"54",53,0.463747997667336
"55",54,0.451846543182115
"56",55,0.441775112176818
"57",56,0.433977425617867
"58",57,0.42293027171952
"59",58,0.412241220976749
"60",59,0.399589598393666
"61",60,0.388635234645483
"62",61,0.381127914663124
"63",62,0.369978933262386
"64",63,0.360926959610706
"65",64,0.350828238154273
"66",65,0.339917941834616
"67",66,0.329614157204182
"68",67,0.31761319349749
"69",68,0.30768661477027
"70",69,0.297686310964752
"71",70,0.287387974578455
"72",71,0.276843173500154
"73",72,0.266447124972853
"74",73,0.258628441001701
"75",74,0.249635178410803
"76",75,0.240766653817052
"77",76,0.232151830070987
"78",77,0.221500822286441
"79",78,0.209568169044208
"80",79,0.19865476262047
"81",80,0.187348696203389
"82",81,0.177861828978477
"83",82,0.168405829197423
"84",83,0.158029713078397
"85",84,0.147349852351113
"86",85,0.138847108979174
"87",86,0.130055862814321
"88",87,0.11977148646012
"89",88,0.110434392743512
"90",89,0.102171401976723
"91",90,0.0943506051303913
"92",91,0.0869087468790686
"93",92,0.0757969454215247
"94",93,0.0677494357947337
"95",94,0.0580718157954447
"96",95,0.0456016475927317
"97",96,0.0372108761870436
"98",97,0.0271111987895321
"99",98,0.0166965161212837
"100",99,0.00845015460199934
"101",100,0
