"","attributes$outlinks","attributes$outlinks.1","attributes$outlinks.2","attributes$outlinks.3","attributes$outlinks.4","attributes$outlinks.5","attributes$outlinks.6","attributes$outlinks.7","attributes$outlinks.8","attributes$outlinks.9","attributes$outlinks.10","attributes$outlinks.11","attributes$outlinks.12","attributes$outlinks.13","attributes$outlinks.14","attributes$outlinks.15","attributes$outlinks.16","attributes$outlinks.17","attributes$outlinks.18","attributes$outlinks.19","attributes$outlinks.20","attributes$outlinks.21","attributes$outlinks.22","attributes$outlinks.23","attributes$outlinks.24","attributes$outlinks.25","attributes$outlinks.26","attributes$outlinks.27","attributes$outlinks.28","attributes$outlinks.29","attributes$outlinks.30","attributes$outlinks.31","attributes$outlinks.32","attributes$outlinks.33","attributes$outlinks.34","attributes$outlinks.35","attributes$outlinks.36","attributes$outlinks.37","attributes$outlinks.38","attributes$outlinks.39","attributes$outlinks.40","attributes$outlinks.41","attributes$outlinks.42","attributes$outlinks.43","attributes$outlinks.44","attributes$outlinks.45","attributes$outlinks.46","attributes$outlinks.47","attributes$outlinks.48","attributes$outlinks.49"
"61",3,4,4,4,3,4,4,2,3,7,5,4,3,3,3,2,3,2,4,3,5,3,2,5,4,5,3,5,3,5,2,2,4,2,5,5,4,4,4,3,4,5,5,4,4,2,5,3,4,3
"62",5,4,4,3,4,4,4,2,5,3,5,3,3,2,3,3,4,2,7,4,3,4,2,4,3,3,3,3,3,6,2,3,3,2,4,4,3,2,3,3,5,2,3,4,4,2,5,4,3,2
"63",2,4,4,4,3,5,3,5,3,3,4,7,4,2,3,6,3,3,4,3,7,4,4,4,4,3,5,3,3,5,3,3,5,4,2,4,6,3,2,4,4,2,5,6,4,2,3,4,5,3
"64",3,3,4,3,3,3,3,3,3,4,4,4,4,4,5,4,4,4,5,3,7,4,3,4,4,5,3,3,4,4,4,6,3,3,2,5,4,3,2,3,6,2,3,5,4,3,3,4,4,5
"65",4,3,4,4,3,5,4,4,3,5,4,5,4,3,3,8,3,3,3,3,7,4,3,5,3,4,3,3,4,4,4,6,4,3,4,4,3,4,3,4,3,2,3,8,5,6,3,5,8,3
"66",3,4,3,4,3,4,4,3,2,3,3,4,6,4,4,3,3,4,4,3,6,3,4,5,4,5,5,3,4,4,3,3,4,3,5,3,4,3,3,5,3,4,3,5,5,5,4,4,3,3
"67",5,4,3,6,4,5,5,4,2,3,5,3,3,3,6,3,3,3,4,4,6,3,4,6,5,3,4,4,5,4,3,4,4,3,5,6,6,3,3,3,3,3,4,5,3,3,4,3,3,3
"68",4,5,6,3,4,4,5,3,5,4,4,5,3,4,4,5,4,3,6,3,5,3,4,2,4,3,5,3,5,3,3,3,6,4,5,3,3,4,5,3,4,4,5,2,4,4,3,7,3,4
"69",3,3,6,3,4,5,4,4,3,5,6,4,3,3,2,4,3,4,4,3,4,4,4,2,4,5,4,4,4,4,4,3,4,4,7,4,3,4,3,5,3,5,5,2,4,5,4,4,3,4
"70",3,3,4,3,4,5,4,4,5,6,4,5,4,3,5,4,4,3,5,3,4,3,5,5,4,4,5,5,6,5,4,3,5,4,5,5,5,3,5,5,4,3,4,6,4,4,6,5,4,4
"71",3,3,4,3,3,4,4,4,4,4,5,4,4,5,3,4,5,5,5,3,4,3,4,3,4,5,6,4,4,5,6,6,4,2,3,3,4,4,4,4,5,4,4,3,4,3,2,4,4,4
"72",3,7,2,5,5,2,4,4,4,4,5,5,5,4,3,5,3,3,5,4,4,2,4,6,4,4,4,5,5,5,4,4,3,5,4,3,5,4,5,3,2,5,4,7,4,3,4,5,3,3
"73",4,4,2,6,6,5,6,4,4,6,4,3,5,7,3,5,2,4,4,5,4,2,4,4,4,4,6,6,5,2,2,5,6,5,6,3,4,3,4,4,6,5,4,9,4,5,3,4,2,4
"74",5,5,3,3,5,4,2,4,3,6,5,3,4,4,3,5,3,2,5,5,6,2,4,6,5,4,5,3,5,4,4,3,6,6,4,5,5,3,5,5,5,5,5,3,4,5,5,3,4,5
"75",4,3,7,4,4,5,3,5,4,5,6,3,5,5,3,3,5,5,5,5,5,4,6,6,5,7,5,4,5,6,4,3,4,7,5,4,4,5,5,5,4,4,5,4,3,4,5,4,4,4
"76",6,3,3,2,3,5,6,5,5,5,3,3,3,5,4,6,6,4,5,5,5,3,7,4,5,4,4,4,9,6,5,4,3,7,7,2,5,3,3,5,5,3,6,5,3,5,3,5,3,2
"77",5,3,3,5,3,6,4,6,6,4,5,4,3,5,5,5,5,4,7,7,6,10,5,6,5,6,6,6,5,5,4,5,3,4,6,5,3,3,8,5,5,5,4,3,5,4,4,7,4,6
"78",6,4,3,4,5,5,7,5,6,1,6,6,4,5,4,6,4,3,6,7,2,5,5,4,5,5,5,4,7,3,4,4,4,5,8,4,6,5,6,8,4,5,4,4,2,4,5,4,4,7
"79",3,4,4,5,3,6,3,7,6,8,4,5,6,4,5,4,3,3,4,8,5,4,4,5,3,4,4,6,1,4,7,4,6,5,7,6,5,4,3,5,3,5,5,6,5,4,4,3,3,5
"80",4,4,4,5,4,1,5,5,5,7,4,4,9,4,1,4,5,5,4,4,5,4,5,1,1,5,5,5,2,4,1,4,5,8,4,5,3,6,7,3,4,1,5,5,5,6,4,5,6,6
"81",5,5,6,4,4,1,9,3,4,2,5,4,5,4,6,3,4,5,6,5,4,3,4,2,1,6,1,5,2,7,1,3,5,1,9,7,4,5,4,1,8,1,9,1,3,6,4,7,6,4
"82",4,6,5,6,1,2,5,7,7,8,6,5,5,5,2,5,2,3,5,5,5,3,3,2,1,5,2,4,5,5,6,5,7,1,3,7,7,6,6,1,6,7,4,2,4,5,5,7,4,5
"83",7,7,4,4,3,3,4,6,6,7,5,6,7,7,2,4,2,3,4,2,4,9,5,2,8,4,2,2,3,5,3,4,5,1,2,2,4,1,2,4,4,2,7,3,7,6,8,10,5,4
"84",5,7,5,4,2,3,2,6,1,5,7,5,7,6,2,1,8,5,7,9,3,6,3,2,2,6,3,2,3,7,3,6,4,6,2,9,4,1,2,2,5,2,5,3,5,4,1,2,7,4
"85",6,1,4,9,5,3,2,2,7,5,1,1,7,4,5,1,8,6,6,2,4,4,1,2,2,3,3,2,4,7,6,4,7,7,5,3,5,2,6,5,3,3,5,3,6,1,1,2,7,2
"86",5,1,6,5,3,3,2,5,3,3,1,1,1,7,5,3,5,2,4,3,5,2,2,6,2,1,3,2,6,2,4,5,7,2,3,4,7,5,2,2,5,6,1,3,4,2,2,2,1,2
"87",5,2,2,5,6,3,2,3,3,5,2,2,1,5,7,3,3,3,1,3,5,2,2,6,2,3,3,5,4,3,4,5,6,2,3,4,2,4,3,6,1,3,1,2,2,2,6,3,2,2
"88",8,2,2,2,2,3,8,7,5,5,8,2,3,6,3,4,3,2,2,5,6,3,3,4,3,2,3,2,2,2,5,6,2,3,3,4,2,3,4,2,2,3,8,3,2,8,3,4,2,6
"89",4,6,2,2,3,3,5,4,3,2,2,2,3,1,3,6,4,3,2,3,5,5,3,3,3,2,4,3,2,3,3,7,2,7,3,5,5,2,3,3,3,5,2,4,3,3,2,5,2,2
"90",7,3,3,3,3,3,3,4,3,3,3,3,5,3,7,4,4,4,3,3,2,2,4,4,2,4,3,4,3,5,4,6,2,4,5,4,5,2,4,4,3,2,3,4,2,2,2,5,5,2
"91",7,4,6,4,3,4,4,4,4,3,4,3,2,4,6,6,4,3,4,4,3,3,4,4,5,4,7,5,3,4,3,2,4,4,7,3,4,3,6,6,3,5,4,5,4,2,2,4,4,3
"92",7,2,2,3,4,6,4,6,6,7,3,7,2,3,2,5,5,3,3,3,2,4,5,2,5,4,5,4,3,10,3,7,3,4,7,5,5,3,4,4,4,6,3,3,5,3,2,4,4,7
"93",6,7,3,8,4,3,4,3,4,3,6,9,5,4,2,6,6,4,4,3,3,4,5,6,4,5,7,4,3,10,5,2,4,4,6,5,5,4,7,4,3,4,4,4,4,3,3,5,3,3
"94",8,4,3,4,5,3,5,4,4,6,4,4,6,5,4,4,8,5,5,3,9,5,4,3,6,5,6,2,7,3,4,7,3,5,4,4,5,4,3,6,2,6,2,3,4,5,4,4,4,3
"95",3,3,2,5,5,4,4,5,6,4,4,5,4,3,4,6,4,6,5,4,4,5,5,3,3,6,7,3,4,5,9,7,3,3,3,6,3,4,8,4,2,6,5,5,7,4,5,6,4,5
"96",5,3,6,3,6,7,4,5,4,4,4,4,3,4,4,7,4,5,3,5,5,6,5,4,4,5,4,4,7,8,6,6,2,4,4,6,4,6,7,3,4,8,3,4,5,6,6,5,5,5
"97",8,6,5,3,7,5,5,5,6,4,4,4,5,8,4,5,5,4,5,5,2,6,5,5,4,8,5,3,5,6,4,4,5,4,4,5,4,7,7,7,7,8,4,4,6,3,5,3,6,8
"98",4,7,11,4,5,4,4,6,6,5,4,9,5,5,5,6,4,4,7,8,2,9,7,5,5,7,8,5,7,6,5,7,4,4,6,6,5,2,3,6,9,6,5,7,6,4,4,6,6,6
"99",5,5,4,3,4,7,6,6,6,5,8,4,5,7,5,2,7,7,5,6,3,3,7,3,6,5,2,6,4,7,9,4,5,5,5,6,5,7,8,4,4,8,6,6,2,5,5,4,2,5
"100",7,7,9,5,6,3,7,9,4,4,9,8,7,7,5,7,5,5,7,4,5,8,6,10,8,6,4,3,5,4,7,4,7,7,5,7,4,8,4,9,5,3,5,9,6,7,7,5,8,7
