"","Reductions","values"
"1",0,1
"2",1,0.985061848502034
"3",2,0.974614416701776
"4",3,0.963813776611885
"5",4,0.953328712778696
"6",5,0.939952616859086
"7",6,0.926459548924386
"8",7,0.914358865787832
"9",8,0.902149135971174
"10",9,0.889695501778472
"11",10,0.876928719493675
"12",11,0.861926857049946
"13",12,0.848291102843433
"14",13,0.834470471248567
"15",14,0.824863804699195
"16",15,0.814721483409168
"17",16,0.805054101514835
"18",17,0.793252270019692
"19",18,0.781361331113663
"20",19,0.768654086472662
"21",20,0.76014759696465
"22",21,0.745837153614425
"23",22,0.734368249201727
"24",23,0.72260906595617
"25",24,0.713185917181462
"26",25,0.704710534437223
"27",26,0.691418831480421
"28",27,0.682960122397048
"29",28,0.673007262277289
"30",29,0.66340299746204
"31",30,0.655351472790271
"32",31,0.644360289680326
"33",32,0.632655071364748
"34",33,0.621420973136018
"35",34,0.612867224981742
"36",35,0.600053122992292
"37",36,0.590789247512102
"38",37,0.579200968995714
"39",38,0.568455126292219
"40",39,0.556895510679018
"41",40,0.54810233065499
"42",41,0.534762376892794
"43",42,0.524614137946642
"44",43,0.513073256422141
"45",44,0.505259296390803
"46",45,0.495468060377448
"47",46,0.483697609713171
"48",47,0.475483437259132
"49",48,0.462785413677603
"50",49,0.450674247743138
"51",50,0.443650771894444
"52",51,0.433633109038066
"53",52,0.424185256286886
"54",53,0.412104219928303
"55",54,0.402978057518569
"56",55,0.392361455890122
"57",56,0.384650701357461
"58",57,0.374573632033623
"59",58,0.36364999089985
"60",59,0.353839645383811
"61",60,0.344908074009924
"62",61,0.335553872434847
"63",62,0.326346859633859
"64",63,0.317204593291693
"65",64,0.310443323414553
"66",65,0.303096473804543
"67",66,0.292720168510548
"68",67,0.281414286865666
"69",68,0.273780525960883
"70",69,0.267012295310145
"71",70,0.255047532908732
"72",71,0.246319690254787
"73",72,0.236997974355444
"74",73,0.229158678717314
"75",74,0.219025953062631
"76",75,0.209062831993624
"77",76,0.201474221556654
"78",77,0.189535805591624
"79",78,0.180245712740495
"80",79,0.170404846564657
"81",80,0.162436934623552
"82",81,0.153586654172739
"83",82,0.146442619152842
"84",83,0.138240681164583
"85",84,0.130247842420807
"86",85,0.12177067310893
"87",86,0.112978154571226
"88",87,0.105524893159012
"89",88,0.0966475255260221
"90",89,0.0883739129325506
"91",90,0.080445115707421
"92",91,0.0719660519947753
"93",92,0.0631118797852281
"94",93,0.054161638318724
"95",94,0.0467835101018792
"96",95,0.0381520711007447
"97",96,0.0332916255103743
"98",97,0.0265267892710765
"99",98,0.0181917516294889
"100",99,0.00802173048755629
"101",100,0
