"","Reductions","values"
"1",0,1
"2",1,0.990391400750961
"3",2,0.981404457065885
"4",3,0.972201907974238
"5",4,0.964233823879576
"6",5,0.953205602569813
"7",6,0.94442361584844
"8",7,0.93249961254453
"9",8,0.921543698736449
"10",9,0.910933316090354
"11",10,0.900336821395666
"12",11,0.887980915394163
"13",12,0.876567070307612
"14",13,0.86635009899083
"15",14,0.860862879416228
"16",15,0.851443686651775
"17",16,0.838867276904238
"18",17,0.829035566866698
"19",18,0.820025991717908
"20",19,0.810628904647196
"21",20,0.801905428523855
"22",21,0.789962009848306
"23",22,0.776574841865897
"24",23,0.766754365197131
"25",24,0.757265168542463
"26",25,0.748879239502917
"27",26,0.739630123330133
"28",27,0.729231903766766
"29",28,0.720484724323109
"30",29,0.711233060080271
"31",30,0.701327958344362
"32",31,0.691633081516432
"33",32,0.680176948486301
"34",33,0.669859532629985
"35",34,0.659377128014794
"36",35,0.648820674791099
"37",36,0.639426512145562
"38",37,0.627219547344162
"39",38,0.615341475070729
"40",39,0.606250935928169
"41",40,0.59748908730394
"42",41,0.587614424103318
"43",42,0.57258000581005
"44",43,0.56490256639428
"45",44,0.553667648542424
"46",45,0.542845995096859
"47",46,0.532652713041279
"48",47,0.523488376408956
"49",48,0.513993956179621
"50",49,0.502704022488277
"51",50,0.489771891361594
"52",51,0.477694197632132
"53",52,0.469202132735764
"54",53,0.458860155904763
"55",54,0.45069975627586
"56",55,0.439195067282163
"57",56,0.431322358311719
"58",57,0.423261324874397
"59",58,0.416432249774609
"60",59,0.404966631130694
"61",60,0.393312111797802
"62",61,0.38462009906157
"63",62,0.376105948354161
"64",63,0.360506254555633
"65",64,0.350662145683024
"66",65,0.342828062374012
"67",66,0.329046276969419
"68",67,0.320786204429942
"69",68,0.310759483398295
"70",69,0.299345289190298
"71",70,0.29142594575588
"72",71,0.281829695357673
"73",72,0.272606551303258
"74",73,0.263376844488646
"75",74,0.256311572746722
"76",75,0.245163214290648
"77",76,0.235454534178162
"78",77,0.225478176522102
"79",78,0.214871438612255
"80",79,0.202828247927165
"81",80,0.191688593685067
"82",81,0.179285149898834
"83",82,0.16962315571454
"84",83,0.157934597853259
"85",84,0.146847568082214
"86",85,0.136457789527273
"87",86,0.128709038130723
"88",87,0.11863534049521
"89",88,0.111203376529192
"90",89,0.0977657123303863
"91",90,0.0892557967664602
"92",91,0.0798241568157009
"93",92,0.0704026151166438
"94",93,0.0614717144714763
"95",94,0.053041830476842
"96",95,0.0423593537001131
"97",96,0.0331522913770569
"98",97,0.0250019531911449
"99",98,0.0153821139785514
"100",99,0.0063196793944072
"101",100,0
