"","Reductions","values"
"1",0,1
"2",1,0.997573457611425
"3",2,0.993846044907951
"4",3,0.990434615441612
"5",4,0.988019082655848
"6",5,0.985961074852974
"7",6,0.982876423370002
"8",7,0.979777840430144
"9",8,0.975710877378666
"10",9,0.972344485752186
"11",10,0.970642949167239
"12",11,0.969210374242182
"13",12,0.965940380230621
"14",13,0.961443179000645
"15",14,0.958234151120719
"16",15,0.955310966357528
"17",16,0.950587932461446
"18",17,0.947189888186193
"19",18,0.945144752540129
"20",19,0.939480705145705
"21",20,0.932737689653016
"22",21,0.926142844145231
"23",22,0.91745814818285
"24",23,0.91075321429518
"25",24,0.903659936727027
"26",25,0.89448233888888
"27",26,0.882773334862889
"28",27,0.875097316129903
"29",28,0.868062991251355
"30",29,0.857957708709084
"31",30,0.849653629572524
"32",31,0.840035864631948
"33",32,0.830588846720618
"34",33,0.819389558588279
"35",34,0.812020213603336
"36",35,0.803659347332628
"37",36,0.792988560284857
"38",37,0.78802653891443
"39",38,0.778202196408833
"40",39,0.771475611113668
"41",40,0.761721329473092
"42",41,0.754062175999963
"43",42,0.744553445832423
"44",43,0.734121203371055
"45",44,0.7252268728026
"46",45,0.717349597376176
"47",46,0.709736249877207
"48",47,0.698229228953846
"49",48,0.687849823108805
"50",49,0.67817411206807
"51",50,0.667952626427138
"52",51,0.660438313760112
"53",52,0.648479092152754
"54",53,0.640155450651473
"55",54,0.634251312296739
"56",55,0.62793363794597
"57",56,0.62055025701754
"58",57,0.612291354667424
"59",58,0.609272381717047
"60",59,0.603376293879409
"61",60,0.596324483997716
"62",61,0.590869514881961
"63",62,0.584415565352715
"64",63,0.577906159033326
"65",64,0.573271397001761
"66",65,0.564765492028208
"67",66,0.556941513056936
"68",67,0.544292463429209
"69",68,0.528630895299053
"70",69,0.514451578273186
"71",70,0.499285895900736
"72",71,0.482888120933124
"73",72,0.46833653012767
"74",73,0.444174733498193
"75",74,0.421493549918083
"76",75,0.402427258459987
"77",76,0.384979506050192
"78",77,0.370867652119464
"79",78,0.358413199326628
"80",79,0.344163353449512
"81",80,0.334835807051292
"82",81,0.327108006724433
"83",82,0.323761386241748
"84",83,0.316420922515656
"85",84,0.310415896060856
"86",85,0.30196049441569
"87",86,0.293359829930234
"88",87,0.28624949713942
"89",88,0.273820872146632
"90",89,0.258067549661405
"91",90,0.242947989177753
"92",91,0.223371002155876
"93",92,0.205893437063513
"94",93,0.189381207362976
"95",94,0.170599309003031
"96",95,0.149440234479791
"97",96,0.12076096591018
"98",97,0.0932602486126161
"99",98,0.0641142915696881
"100",99,0.033513202666924
"101",100,0
