"","totalEntropies$V4","totalEntropies$V4.1","totalEntropies$V4.2","totalEntropies$V4.3","totalEntropies$V4.4","totalEntropies$V4.5","totalEntropies$V4.6","totalEntropies$V4.7","totalEntropies$V4.8","totalEntropies$V4.9","totalEntropies$V4.10","totalEntropies$V4.11","totalEntropies$V4.12","totalEntropies$V4.13","totalEntropies$V4.14","totalEntropies$V4.15","totalEntropies$V4.16","totalEntropies$V4.17","totalEntropies$V4.18","totalEntropies$V4.19","totalEntropies$V4.20","totalEntropies$V4.21","totalEntropies$V4.22","totalEntropies$V4.23","totalEntropies$V4.24","totalEntropies$V4.25","totalEntropies$V4.26","totalEntropies$V4.27","totalEntropies$V4.28","totalEntropies$V4.29","totalEntropies$V4.30","totalEntropies$V4.31","totalEntropies$V4.32","totalEntropies$V4.33","totalEntropies$V4.34","totalEntropies$V4.35","totalEntropies$V4.36","totalEntropies$V4.37","totalEntropies$V4.38","totalEntropies$V4.39","totalEntropies$V4.40","totalEntropies$V4.41","totalEntropies$V4.42","totalEntropies$V4.43","totalEntropies$V4.44","totalEntropies$V4.45","totalEntropies$V4.46","totalEntropies$V4.47","totalEntropies$V4.48","totalEntropies$V4.49"
"1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2",0.992316564327077,0.983699583686383,0.991108413085889,0.990889886611016,1,0.991437816984955,0.990643965409295,0.980358126796921,0.991487811266165,0.993085987153278,0.979460422101607,0.977152855054256,0.979172031925635,0.991763710826853,0.992374629678109,0.991289054921426,0.979964882253227,0.97784040173838,0.993462770398712,0.979759625132514,0.980968549778601,0.991274460238533,0.992017003631451,0.979216878327999,0.982255821577262,0.991822264060111,0.993075575882502,0.991405599313869,0.980303702426046,0.992372984472141,0.98032668774614,0.971675453338951,0.993164529013416,0.998953780414815,0.986628019927731,0.991823197185062,0.992784242802067,0.989815464158661,0.981283953428084,0.991059895492554,0.978882504449262,0.99239712483018,1,0.991735384058009,0.970878361168246,0.978163505946376,0.991848126268622,0.984302713856508,0.977573447377598,0.993325661836851
"3",0.97940448854361,0.983699583686383,0.984430165885949,0.989921288485759,0.992794472581121,0.982689518323606,0.970548458822001,0.972605922263536,0.990911837515647,0.986650774190808,0.960959796351262,0.967587558016088,0.971210711952179,0.971937340915816,0.975053615760666,0.972250597543502,0.971664223800143,0.957034405293204,0.971512451234284,0.97225970108502,0.962146409940518,0.982481083254588,0.98402966118014,0.969042759148657,0.973215456834584,0.98456697647217,0.984541527906622,0.984432205731517,0.979268537304473,0.985135961817278,0.958426612124044,0.963810653700305,0.97350242251462,0.983322075892217,0.978869026551526,0.969298322159365,0.97416629606655,0.971120814192741,0.972769287224784,0.967804690733729,0.95854506223379,0.976418193136363,0.9910053246643,0.976041513307854,0.961593753718233,0.97121681599921,0.983227773541693,0.975124049374398,0.977573447377598,0.992659554486636
"4",0.959056450722096,0.975161253899802,0.98344669874224,0.981053855125216,0.978559843700222,0.981624710769068,0.970548458822001,0.96332190672683,0.977797411814704,0.96643963006819,0.940148960749964,0.960066220086864,0.964288684143122,0.949435105210125,0.965966083304734,0.965408828547875,0.965072454035234,0.935034592578517,0.9621816704944,0.965478426044245,0.9456578020073,0.972864554740825,0.965096236482921,0.96130171175709,0.946846706752837,0.963190022198173,0.984541527906622,0.984432205731517,0.97313040740367,0.984500125837585,0.944813023462863,0.955290957134882,0.967809149244445,0.983117619977369,0.969995510624645,0.948460168683548,0.954830370060185,0.95780175118175,0.956005446094998,0.960638924974334,0.951251001431332,0.967990324569925,0.97371522081216,0.96091187927239,0.952546204151651,0.970170892149879,0.975218899168009,0.953209903475676,0.956242030768551,0.984690031194134
"5",0.939342978040156,0.954300230730868,0.974781708007609,0.963070642567886,0.971961718307541,0.973941219662257,0.961405385083562,0.954802883221961,0.958475534315951,0.957446033313359,0.931382237820527,0.952839613218266,0.955224054029263,0.949435105210125,0.944997465844662,0.957069645004743,0.957434305729565,0.935034592578517,0.943589179092819,0.945078579811254,0.939427274204149,0.964962166509176,0.94597299376311,0.940572363727049,0.93841665612208,0.955012286258284,0.976214490692141,0.976473542678956,0.972095242282098,0.97870992588133,0.937019184173468,0.946966497192662,0.959738709437045,0.961686178466957,0.947738714200351,0.941350787743845,0.935569558668213,0.948595633296647,0.94947929286319,0.951501131324157,0.93413094421724,0.961955638653606,0.966733591329311,0.944326320340928,0.942612177320464,0.969489843638185,0.967563932841585,0.944216743548999,0.948439145261843,0.977072677044816
"6",0.929143843565872,0.954300230730868,0.966761617192941,0.954556167392256,0.971613570504814,0.965416285658536,0.954781719371169,0.945766399189582,0.952157689589796,0.94950307708644,0.924589773018414,0.93385131946179,0.934396085954898,0.941475121875769,0.923162713576508,0.956082321799432,0.938361729453923,0.914167614495174,0.943001643709508,0.924277276333877,0.922003895471122,0.94340491998105,0.938698729515042,0.940572363727049,0.918631015470767,0.948803995989509,0.968393015644235,0.953956489499867,0.953216963264609,0.970746745601496,0.928818009406634,0.924824855551813,0.941352875173195,0.942698262807291,0.938154079158818,0.933372049964638,0.928464037012074,0.940846660317346,0.931397544650602,0.943868121937753,0.92616716344686,0.961764922011022,0.947949491001462,0.932408820613609,0.942612177320464,0.951553219159464,0.960440088145398,0.935667112915204,0.940159798343944,0.970046169738484
"7",0.922266701693491,0.93805710227081,0.959760091059616,0.931801474774231,0.951915202878135,0.944517135731295,0.944821830499787,0.936939864532465,0.943868611203491,0.939195604240312,0.902630306985271,0.92326231135839,0.912464807740132,0.920691786999176,0.922461748885606,0.931500351999404,0.918884420257003,0.907749357354591,0.936951480447262,0.915534867176924,0.90561576467118,0.935502531749402,0.92071403121735,0.930584258605766,0.898492140605325,0.938715268041111,0.943455453323513,0.945362088813736,0.944334476555106,0.963700551760366,0.907872169125022,0.916047798271481,0.925092557695467,0.920855594466482,0.930717483507158,0.932698031549858,0.919348381803721,0.932339113981675,0.924277606448173,0.922075950082737,0.91820338267648,0.945361484189007,0.940967861518613,0.923224318703852,0.934266138433879,0.937314099152354,0.94103325488936,0.927631429595101,0.924240969023084,0.961641537375924
"8",0.91286711514832,0.931691650648048,0.951513404065467,0.925724613053027,0.936586751047572,0.918149196978782,0.925983068421586,0.915149331081922,0.925196243270725,0.919625153361716,0.893924579877396,0.913503414821984,0.911361497599729,0.912851922731924,0.902409418946621,0.923048758386415,0.910993137952477,0.907749357354591,0.917964488259364,0.90636474066828,0.889887986784674,0.927600143517753,0.913346801406894,0.922085413720606,0.891028625338504,0.937668270721945,0.942394144690009,0.937836502326185,0.935633434897058,0.943128554576206,0.898886075662747,0.894961574064976,0.905381936755819,0.900680754377066,0.920186317052023,0.912124834424173,0.901013004146906,0.932339113981675,0.916868649418566,0.912242284147852,0.911448749647294,0.939238720621279,0.932972594217097,0.905642161263923,0.925636959381376,0.917831506607827,0.920855962904116,0.920046197022809,0.901881148178548,0.953415709332314
"9",0.904102093742723,0.911245686637287,0.937071411911518,0.905764707024476,0.929118000813342,0.899894921544842,0.912837681367881,0.907065619159077,0.917051287749229,0.911213641700371,0.8781920921838,0.913503414821984,0.901640611441851,0.906460916099313,0.891787497973442,0.916096954992896,0.896095215844566,0.886378440203715,0.898730011156174,0.888961685907117,0.889302531462455,0.910997044926619,0.892987679488134,0.899866805454443,0.870689231930722,0.928825064397276,0.924474819875812,0.925542516736528,0.928344773629609,0.935781044468737,0.881335780599584,0.87387534985847,0.89409738364921,0.880930525206627,0.912749721400363,0.903458328622074,0.892545960942269,0.926022201339003,0.896500680223911,0.892653389796082,0.904452963818988,0.931786766529314,0.923370857724581,0.894521921101448,0.90608885451775,0.911425183480025,0.920855962904116,0.898287836239802,0.894170228174797,0.93717061912352
"10",0.896074718244539,0.904725557797694,0.929389888320596,0.897623191760748,0.928106704086658,0.877402287533065,0.90045781245648,0.89823908450196,0.896501249153642,0.902339663905676,0.859837071964178,0.896491587428029,0.893872136906972,0.885306535114511,0.883379246863513,0.909496314500117,0.889756580078514,0.878505147668273,0.886137446631517,0.868301428384043,0.881380728728855,0.902434976531227,0.879694261927849,0.878983953950981,0.864605022568566,0.910650402301009,0.902317126770909,0.925174568037654,0.919643731971561,0.916549671026088,0.864237939290467,0.864691260010338,0.875328084908112,0.861180296036189,0.904865942144227,0.894815206358678,0.873873489339487,0.917968297383725,0.889256334615915,0.892653389796082,0.89567676784603,0.925419489838707,0.905198335886352,0.886737832937001,0.899387886985572,0.890896667086167,0.919827933868925,0.877624086534879,0.886581358003555,0.9167402978015
"11",0.884379162812489,0.896608325756901,0.921880263043403,0.890911180347507,0.908761131966875,0.863622472822943,0.892818935444675,0.889412549844843,0.878607983217261,0.895425651058954,0.85277334945916,0.886926290389861,0.88588804961994,0.863450342103496,0.875400935616071,0.901384615594033,0.881865297773988,0.858342974055887,0.866902969528326,0.860443692706028,0.868965400705492,0.895268960858392,0.873141156140192,0.861593947803193,0.857637468605937,0.890943206158044,0.894577189790144,0.924538830404084,0.911020603498043,0.898437317695649,0.856271757786681,0.853022891171115,0.85938511958218,0.854436097821406,0.897106948768022,0.887705825418974,0.853623549906212,0.905224166558666,0.869975784593792,0.885020380409678,0.88822730719309,0.91706555619782,0.905198335886352,0.879316906326829,0.899387886985572,0.882486329105748,0.912409831024174,0.870756635538883,0.877775301986451,0.897545103480967
"12",0.87632845705026,0.890445968221923,0.909683845131154,0.874791608472915,0.89555715419971,0.853874250329563,0.884228418996274,0.881202864431869,0.860570594416071,0.883546027141616,0.844565989396684,0.868806838718357,0.863956771405174,0.857059335470885,0.86629171981524,0.893272916687949,0.872554316723261,0.838331948068976,0.85814436774762,0.859766912920816,0.85659465779363,0.88643716192318,0.862021238975851,0.860529721456809,0.840376290269766,0.882426121060468,0.877658729177129,0.901955351035879,0.893681908558551,0.89022948048106,0.849617422996464,0.852358497888407,0.841023684304892,0.846264436494139,0.879718079478629,0.868494414730961,0.84450789469786,0.897781936166025,0.863449631361985,0.875677522803751,0.86652779100737,0.911278759780952,0.897203068584835,0.872482461287341,0.891012519259714,0.862206687321355,0.892924929003184,0.864266014044674,0.860955279881742,0.888704857510665
