"","totalEntropies$V4","totalEntropies$V4.1","totalEntropies$V4.2","totalEntropies$V4.3","totalEntropies$V4.4","totalEntropies$V4.5","totalEntropies$V4.6","totalEntropies$V4.7","totalEntropies$V4.8","totalEntropies$V4.9","totalEntropies$V4.10","totalEntropies$V4.11","totalEntropies$V4.12","totalEntropies$V4.13","totalEntropies$V4.14","totalEntropies$V4.15","totalEntropies$V4.16","totalEntropies$V4.17","totalEntropies$V4.18","totalEntropies$V4.19","totalEntropies$V4.20","totalEntropies$V4.21","totalEntropies$V4.22","totalEntropies$V4.23","totalEntropies$V4.24","totalEntropies$V4.25","totalEntropies$V4.26","totalEntropies$V4.27","totalEntropies$V4.28","totalEntropies$V4.29","totalEntropies$V4.30","totalEntropies$V4.31","totalEntropies$V4.32","totalEntropies$V4.33","totalEntropies$V4.34","totalEntropies$V4.35","totalEntropies$V4.36","totalEntropies$V4.37","totalEntropies$V4.38","totalEntropies$V4.39","totalEntropies$V4.40","totalEntropies$V4.41","totalEntropies$V4.42","totalEntropies$V4.43","totalEntropies$V4.44","totalEntropies$V4.45","totalEntropies$V4.46","totalEntropies$V4.47","totalEntropies$V4.48","totalEntropies$V4.49"
"1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2",0.970859452659487,1,1,0.994530707013868,0.995590849955837,0.995420424520536,1,0.995861769449903,0.986363698320401,0.994130964454125,0.995335822657907,1,0.981684586522999,0.984676546991594,1,1,1,0.993496818685613,1,0.981671854342914,0.99338841689722,0.995009849015353,1,1,1,1,1,0.982107375506628,1,1,1,1,1,0.995068611434887,0.994830066948044,1,1,1,1,1,1,0.983269656856321,1,0.994255243729589,0.99337625548937,1,0.994471470755043,0.996165249402682,0.995694569369654,1
"3",0.970859452659487,0.993752853478506,1,0.994530707013868,0.995590849955837,0.984130645241656,0.9932779244399,0.991489560040093,0.980832281694809,0.994130964454125,0.995335822657907,1,0.981684586522999,0.984676546991594,1,0.994351305756174,1,0.993496818685613,1,0.975152347966926,0.99338841689722,0.985029547046059,1,1,1,0.997179208770624,0.994593899013026,0.982107375506628,0.995538838688846,1,0.986430458384099,1,1,0.995068611434887,0.994830066948044,0.993570487887935,1,0.993175248769448,1,0.994794086759955,1,0.983269656856321,1,0.994255243729589,0.99337625548937,1,0.988942941510087,0.996165249402682,0.995694569369654,1
"4",0.967605376383192,0.971887983000867,1,0.994530707013868,0.980602278739273,0.984130645241656,0.9932779244399,0.987351329489996,0.980832281694809,0.994130964454125,0.990671645315815,0.983005584050557,0.976399127868078,0.95692151176629,1,0.988702611512348,1,0.993496818685613,1,0.950304695933853,0.99338841689722,0.980039396061412,1,1,1,0.99406370902853,0.989187798026051,0.964214751013256,0.995538838688846,1,0.986430458384099,0.994392478891841,1,0.995068611434887,0.989660133896088,0.993570487887935,1,0.986350497538896,1,0.994794086759955,0.974565876918942,0.968233471422958,0.995051496634933,0.994255243729589,0.985211676276729,0.993262701996859,0.98341441226513,0.991929854605463,0.991490543137606,0.982815633781231
"5",0.967605376383192,0.971887983000867,0.987734017207435,0.979155003285699,0.976332900467066,0.979551069762192,0.9932779244399,0.982250451720297,0.980832281694809,0.994130964454125,0.964693469197053,0.983005584050557,0.971113669213156,0.927720541145232,0.994107877261047,0.988702611512348,1,0.993496818685613,0.996008608441093,0.950304695933853,0.988677971738959,0.980039396061412,1,1,1,0.99406370902853,0.962533062373817,0.964214751013256,0.991077677377692,1,0.986430458384099,0.980568560955198,0.992665661379979,0.981205106638577,0.989660133896088,0.993570487887935,1,0.962915432173678,1,0.994794086759955,0.935877293171097,0.946978807810225,0.995051496634933,0.989594648637056,0.985211676276729,0.993262701996859,0.98341441226513,0.987203053177316,0.986183570718972,0.971359389635384
"6",0.967605376383192,0.971887983000867,0.982758455450135,0.979155003285699,0.970898081123081,0.974163395147552,0.9932779244399,0.982250451720297,0.980832281694809,0.994130964454125,0.964693469197053,0.974508376075835,0.971113669213156,0.921504750036783,0.977858118860655,0.988702611512348,0.993040562029827,0.986993637371225,0.996008608441093,0.945015563028742,0.983667195302079,0.975990995729819,1,1,0.994172333075989,0.99406370902853,0.962533062373817,0.964214751013256,0.991077677377692,0.994722482010063,0.977244576010374,0.973656601986876,0.992665661379979,0.967341601842266,0.989660133896088,0.993570487887935,1,0.962915432173678,0.996511592558648,0.991169666137088,0.935877293171097,0.946978807810225,0.977903716065475,0.983849892366645,0.978587931766099,0.979788105990578,0.978137795967578,0.975698801385362,0.986183570718972,0.971359389635384
"7",0.967605376383192,0.965975152629987,0.982758455450135,0.973685710299567,0.970898081123081,0.974163395147552,0.9932779244399,0.972048696180899,0.980832281694809,0.982392893362376,0.964693469197053,0.974508376075835,0.965828210558234,0.915288958928335,0.973077968575914,0.972822560952921,0.993040562029827,0.986993637371225,0.97857469424988,0.938496056652754,0.983667195302079,0.975990995729819,1,1,0.976689332303955,0.990745168834605,0.955869378460759,0.964214751013256,0.985578747754602,0.969929395323673,0.972860916768198,0.966744643018555,0.992665661379979,0.963908308663794,0.989660133896088,0.98714097577587,0.98545941726467,0.962915432173678,0.993023185117295,0.986946222607607,0.928757351507546,0.941402026762332,0.965704438861085,0.983849892366645,0.978587931766099,0.979788105990578,0.978137795967578,0.961518397100921,0.986183570718972,0.971359389635384
"8",0.967605376383192,0.965975152629987,0.982758455450135,0.973685710299567,0.96002844243511,0.974163395147552,0.9865558488798,0.956746062871802,0.980832281694809,0.982392893362376,0.947445953697227,0.936833163279777,0.965828210558234,0.899965505919929,0.973077968575914,0.972822560952921,0.993040562029827,0.973987274742451,0.959823660694336,0.938496056652754,0.958468613254409,0.971713695610798,1,0.975578211282479,0.976689332303955,0.990745168834605,0.950463277473785,0.964214751013256,0.969081958885329,0.963424205758189,0.972860916768198,0.966744643018555,0.956503766222701,0.95897692009868,0.984490200844132,0.980711463663805,0.98545941726467,0.962915432173678,0.988723294196807,0.986946222607607,0.928757351507546,0.930248464666546,0.965704438861085,0.978105136096234,0.978587931766099,0.979788105990578,0.978137795967578,0.956791595672774,0.986183570718972,0.971359389635384
"9",0.967605376383192,0.951398572311561,0.977782893692835,0.973685710299567,0.954593623091124,0.974163395147552,0.9731116977596,0.956746062871802,0.97401413085501,0.982392893362376,0.947445953697227,0.936833163279777,0.965828210558234,0.899965505919929,0.973077968575914,0.972822560952921,0.989257659004587,0.973987274742451,0.945064018697699,0.931976550276767,0.958468613254409,0.96672354462615,0.993949997884685,0.968052497232873,0.950850422379679,0.969939375214041,0.937135909647668,0.960972819523217,0.953370700705187,0.963424205758189,0.970364357249313,0.966744643018555,0.956503766222701,0.954976192432596,0.971907440074222,0.961422927327611,0.970918834529339,0.943150691682463,0.988723294196807,0.986946222607607,0.90874121526138,0.930248464666546,0.942457019689432,0.972360379825823,0.978587931766099,0.974322283502667,0.978137795967578,0.95350073856732,0.986183570718972,0.971359389635384
"10",0.967605376383192,0.944110282152348,0.971649902296553,0.973685710299567,0.954593623091124,0.968518505508112,0.96765822490673,0.956746062871802,0.96719598001521,0.982392893362376,0.947445953697227,0.936833163279777,0.959313233147195,0.892303779415725,0.973077968575914,0.972822560952921,0.982615334764607,0.973987274742451,0.940144138032153,0.931976550276767,0.958468613254409,0.96672354462615,0.979035255497544,0.968052497232873,0.950850422379679,0.967185021157133,0.937135909647668,0.960972819523217,0.953370700705187,0.956919016192705,0.966638204537484,0.959832684050233,0.956503766222701,0.941112687636286,0.971907440074222,0.961422927327611,0.970918834529339,0.943150691682463,0.985234886755454,0.986946222607607,0.90874121526138,0.930248464666546,0.942457019689432,0.966615623555413,0.978587931766099,0.974322283502667,0.972609266722621,0.95350073856732,0.986183570718972,0.960984167430467
